timestamp,user1_score,user2_score,emotion_diff
22:25:05,0.0,0.0,0.0
22:25:05,0.0,0.0,0.0
22:25:06,0.0,0.0,0.0
22:25:06,0.0,0.0,0.0
22:25:06,0.0,0.0,0.0
22:25:07,0.0,0.0,0.0
22:25:07,0.0,0.0,0.0
22:25:08,0.0,0.0,0.0
22:25:08,0.0,0.0,0.0
22:25:08,0.0,0.0,0.0
22:25:09,0.0,0.0,0.0
22:25:09,0.0,0.6451563266765964,0.6451563266765964
22:25:10,0.0,0.0,0.0
22:25:10,0.0,0.0,0.0
22:25:11,0.0,-0.9999984872625893,0.9999984872625893
22:25:11,0.0,-0.9999984872625893,0.9999984872625893
22:25:12,0.0,-0.9999984872625893,0.9999984872625893
22:25:12,0.0,0.0,0.0
22:25:12,0.0,0.1436142637925767,0.1436142637925767
22:25:13,0.0,0.6786763278099873,0.6786763278099873
22:25:13,-0.7133559266216517,0.3890433473644265,1.1023992739860782
22:25:14,0.0,0.0,0.0
22:25:14,0.0,0.0,0.0
22:25:15,0.0,0.0,0.0
22:25:15,0.0,0.0,0.0
22:25:15,0.0,0.0,0.0
22:25:16,0.0,0.0,0.0
22:25:16,0.0,0.0,0.0
22:25:17,0.0,0.0,0.0
22:25:17,0.0,0.0,0.0
22:25:17,0.0,0.0,0.0
22:25:18,0.0,0.0,0.0
22:25:18,0.0,0.0,0.0
22:25:19,0.0,0.0,0.0
22:25:19,0.0,0.0,0.0
22:25:19,0.0,0.0,0.0
22:25:20,0.0,0.0,0.0
22:25:20,0.0,0.0,0.0
22:25:21,0.0,0.0,0.0
22:25:21,0.0,0.0,0.0
22:25:21,0.0,0.0,0.0
22:25:22,0.0,0.0,0.0
22:25:22,0.0,0.0,0.0
22:25:22,0.0,0.0,0.0
22:25:23,0.0,0.0,0.0
22:25:23,0.0,0.0,0.0
22:25:24,0.0,0.0,0.0
22:25:24,0.0,0.0,0.0
22:25:24,0.0,0.0,0.0
22:25:25,0.0,0.0,0.0
22:25:25,0.0,0.20954614236797836,0.20954614236797836
22:25:26,0.0,0.6740365242145576,0.6740365242145576
22:25:26,0.0,0.3250449081186165,0.3250449081186165
22:25:27,0.0,0.3250449081186165,0.3250449081186165
22:25:27,0.0,0.3250449081186165,0.3250449081186165
22:25:27,0.0,0.3250449081186165,0.3250449081186165
22:25:28,0.0,0.3250449081186165,0.3250449081186165
22:25:28,0.0,0.5409625504977129,0.5409625504977129
22:25:29,0.0,0.1347048778496619,0.1347048778496619
22:25:29,-0.7133559266216517,0.5665975539990574,1.2799534806207091
22:25:30,0.0,0.6786763278099873,0.6786763278099873
22:25:30,0.0,0.6786763278099873,0.6786763278099873
22:25:31,0.0,0.6786763278099873,0.6786763278099873
22:25:31,0.0,0.6786763278099873,0.6786763278099873
22:25:31,0.0,0.6786763278099873,0.6786763278099873
22:25:32,0.0,0.0,0.0
22:25:32,0.0,0.0,0.0
22:25:33,0.0,0.0,0.0
22:25:33,0.0,0.0,0.0
22:25:33,0.0,0.0,0.0
22:25:34,0.0,0.0,0.0
22:25:34,0.0,0.0,0.0
22:25:35,0.0,0.0,0.0
22:25:35,0.0,0.0,0.0
22:25:35,0.0,0.9954335247069133,0.9954335247069133
22:25:36,0.0,0.0,0.0
22:25:36,0.0,0.0,0.0
22:25:37,0.0,0.0,0.0
22:25:37,0.0,0.0,0.0
22:25:37,0.0,0.0,0.0
22:25:38,0.0,0.9963496185971327,0.9963496185971327
22:25:38,0.0,0.0,0.0
22:25:39,0.0,0.0,0.0
22:25:39,0.0,0.0,0.0
22:25:39,0.0,0.0,0.0
22:25:40,0.0,0.0,0.0
22:25:40,0.0,0.0,0.0
22:25:41,0.0,0.0,0.0
22:25:41,0.0,0.0,0.0
22:25:41,0.0,0.0,0.0
22:25:42,0.0,0.0,0.0
22:25:42,0.0,0.0,0.0
